model year,make,model,vehicle class,engine size (l),cylinders,transmission,fuel type,fuel consumption city (l/100 km),fuel consumption hwy (l/100 km),fuel consumption comb (l/100 km),fuel consumption comb (mpg),co2 emissions (g/km),co2 rating,smog rating
2021,Honda,Accord,Full-size,1.5,4,AV,X,7.8,6.5,7.2,39,168,7,7
2021,Honda,Accord Sport/Touring,Full-size,1.5,4,AV7,X,8.1,6.8,7.5,38,176,7,7
2021,Honda,Accord Sport/Touring,Full-size,2.0,4,AS10,X,10.4,7.4,9.1,31,211,5,7
2021,Honda,Accord Hybrid,Full-size,2.0,4,AV,X,5.0,5.0,5.0,56,117,9,7
2021,Honda,Accord Hybrid Sport/Touring,Full-size,2.0,4,AV,X,5.3,5.7,5.5,51,129,9,7
2021,Honda,Civic Hatchback,Full-size,1.5,4,M6,X,8.1,6.4,7.3,39,171,7,3
2021,Honda,Civic Hatchback Sport,Full-size,1.5,4,AV7,Z,8.0,6.6,7.4,38,172,7,3
2021,Honda,Civic Hatchback Sport,Full-size,1.5,4,M6,Z,8.1,6.4,7.3,39,171,7,3
2021,Honda,Civic Sedan,Mid-size,1.5,4,AV7,X,7.8,6.2,7.1,40,165,7,3
2021,Honda,Civic Sedan,Mid-size,2.0,4,AV,X,7.9,6.1,7.1,40,167,7,3
2021,Honda,Civic Sedan,Mid-size,2.0,4,AV7,X,8.2,6.5,7.4,38,172,7,3
2021,Honda,Civic Type R,Full-size,2.0,4,M6,Z,10.5,8.4,9.6,29,223,5,3
2021,Honda,CR-V,SUV: Small,1.5,4,AV,X,8.3,7.0,7.7,37,180,7,6
2021,Honda,CR-V AWD,SUV: Small,1.5,4,AV,X,8.7,7.4,8.1,35,189,6,6
2021,Honda,HR-V,Station wagon: Small,1.8,4,AV,X,8.4,7.0,7.8,36,181,6,5
2021,Honda,HR-V AWD,Station wagon: Small,1.8,4,AV,X,8.8,7.5,8.2,34,193,6,5
2021,Honda,HR-V AWD,Station wagon: Small,1.8,4,AV7,X,9.1,7.7,8.5,33,200,6,5
2021,Honda,Insight EX,Mid-size,1.5,4,AV,X,4.6,5.3,4.9,58,115,9,7
2021,Honda,Insight Touring,Compact,1.5,4,AV,X,4.6,5.3,4.9,58,115,9,7
2021,Honda,Odyssey,Minivan,3.5,6,AS10,X,12.2,8.5,10.6,27,248,4,5
2021,Honda,Passport AWD,SUV: Small,3.5,6,AS9,X,12.5,9.8,11.3,25,265,4,3
2021,Honda,Pilot AWD,SUV: Small,3.5,6,AS9,X,12.4,9.3,11.0,26,256,4,3
2021,Honda,Ridgeline AWD,Pickup truck: Standard,3.5,6,AS9,X,12.8,9.9,11.5,25,271,4,3
2021,Hyundai,Elantra,Mid-size,1.6,4,AM7,X,8.4,6.6,7.6,37,179,7,5
2021,Hyundai,Elantra,Mid-size,2.0,4,AV1,X,7.5,5.7,6.7,42,157,7,5
2021,Hyundai,Elantra (ISG),Mid-size,2.0,4,AV1,X,7.1,5.5,6.4,44,152,8,5
2021,Hyundai,Elantra,Mid-size,2.0,4,M6,X,9.1,6.3,7.8,36,185,6,5
2021,Hyundai,Elantra Hybrid Blue,Mid-size,1.6,4,AM6,X,4.5,4.2,4.4,64,103,10,7
2021,Hyundai,IONIQ,Full-size,1.6,4,AM6,X,4.3,4.1,4.2,67,99,10,7
2021,Hyundai,IONIQ Blue,Full-size,1.6,4,AM6,X,4.0,3.9,4.0,71,94,10,7
2021,Hyundai,Kona,SUV: Small,2.0,4,AS6,X,8.6,7.0,7.9,36,187,6,5
2021,Hyundai,Kona AWD,SUV: Small,1.6,4,AM7,X,9.0,8.0,8.6,33,201,6,5
2021,Hyundai,Kona AWD,SUV: Small,2.0,4,AS6,X,9.2,7.8,8.6,33,202,6,5
2021,Hyundai,Palisade,SUV: Standard,3.8,6,AS8,X,11.9,8.8,10.5,27,250,4,5
2021,Hyundai,Palisade AWD,SUV: Standard,3.8,6,AS8,X,12.3,9.6,11.1,25,265,4,5
2021,Hyundai,Santa Fe,SUV: Small,2.5,4,AS8,X,9.6,8.5,9.1,31,214,5,7
2021,Hyundai,Santa Fe AWD,SUV: Small,2.5,4,AM8,X,11.0,8.5,9.9,29,233,5,5
2021,Hyundai,Santa Fe AWD,SUV: Small,2.5,4,AS8,X,10.6,9.3,10.0,28,235,5,7
2021,Hyundai,Santa Fe Hybrid,SUV: Small,1.6,4,AM6,X,7.1,7.9,7.4,38,176,7,7
2021,Hyundai,Sonata,Full-size,1.6,4,AS8,X,8.8,6.4,7.7,37,182,6,5
2021,Hyundai,Sonata,Full-size,2.5,4,AM8,X,10.1,7.2,8.8,32,208,6,5
2021,Hyundai,Sonata,Full-size,2.5,4,AS8,X,8.8,6.4,7.7,37,182,6,7
2021,Hyundai,Sonata Hybrid,Full-size,2.0,4,AM6,X,5.3,4.6,5.0,56,117,9,7
2021,Hyundai,Tucson,SUV: Small,2.0,4,AS6,X,10.0,7.9,9.1,31,216,5,5
2021,Hyundai,Tucson AWD,SUV: Small,2.0,4,AS6,X,10.8,9.2,10.1,28,239,5,5
2021,Hyundai,Tucson AWD,SUV: Small,2.4,4,AS6,X,11.0,9.1,10.1,28,241,5,5
2021,Hyundai,Veloster N,Compact,2.0,4,AM8,Z,12.0,8.6,10.5,27,248,4,3
2021,Hyundai,Veloster N,Compact,2.0,4,M6,Z,10.6,8.3,9.5,30,226,5,3
2021,Hyundai,Venue,Mid-size,1.6,4,AV1,X,7.9,7.0,7.5,38,178,7,5
2021,Hyundai,Venue,Mid-size,1.6,4,M6,X,8.6,6.8,7.8,36,184,6,5
2021,Infiniti,Q50 AWD,Mid-size,3.0,6,AS7,Z,12.5,8.7,10.8,26,254,4,3
2021,Infiniti,Q50 AWD Red Sport,Mid-size,3.0,6,AS7,Z,12.5,9.3,11.1,25,261,4,3
2021,Infiniti,Q60 AWD,Subcompact,3.0,6,AS7,Z,12.3,8.7,10.7,26,252,4,3
2021,Infiniti,Q60 AWD Red Sport,Subcompact,3.0,6,AS7,Z,12.5,9.2,11.0,26,259,4,3
2021,Infiniti,QX50 AWD,SUV: Small,2.0,4,AV8,Z,10.8,8.3,9.7,29,229,5,6
2021,Infiniti,QX80 4WD,SUV: Standard,5.6,8,AS7,Z,17.6,12.2,15.1,19,356,2,3
2021,Jaguar,F-TYPE P300 Convertible,Two-seater,2.0,4,AS8,Z,10.2,7.8,9.2,31,215,5,7
2021,Jaguar,F-TYPE P300 Coupe,Two-seater,2.0,4,AS8,Z,10.2,7.8,9.2,31,215,5,7
2021,Jaguar,F-TYPE P380 Convertible AWD,Two-seater,3.0,6,AS8,Z,13.0,9.2,11.3,25,265,4,7
2021,Jaguar,F-TYPE P380 Coupe AWD,Two-seater,3.0,6,AS8,Z,13.0,9.2,11.3,25,265,4,7
2021,Jaguar,F-TYPE R Convertible AWD,Two-seater,5.0,8,AS8,Z,15.2,9.8,12.7,22,299,3,3
2021,Jaguar,F-TYPE R Coupe AWD,Two-seater,5.0,8,AS8,Z,15.2,9.8,12.7,22,299,3,3
2021,Jeep,Cherokee,SUV: Small,2.0,4,A9,X,10.4,7.6,9.1,31,214,5,5
2021,Jeep,Cherokee,SUV: Small,2.4,4,A9,X,10.8,7.5,9.3,30,219,5,6
2021,Jeep,Cherokee,SUV: Small,3.2,6,A9,X,11.9,8.2,10.2,28,240,5,5
2021,Jeep,Cherokee 4X4 Active Drive I,SUV: Small,2.0,4,A9,X,11.2,8.0,9.8,29,229,5,5
2021,Jeep,Cherokee 4X4 Active Drive I,SUV: Small,2.4,4,A9,X,11.2,8.0,9.8,29,230,5,6
2021,Jeep,Cherokee 4X4 Active Drive I,SUV: Small,3.2,6,A9,X,12.2,8.6,10.6,27,249,4,5
2021,Jeep,Cherokee 4X4 Active Drive II,SUV: Small,2.0,4,A9,X,11.5,8.6,10.2,28,240,5,5
2021,Jeep,Cherokee 4X4 Active Drive II,SUV: Small,3.2,6,A9,X,12.8,9.0,11.1,25,259,4,5
2021,Jeep,Cherokee 4X4 Active Drive Lock,SUV: Small,3.2,6,A9,X,12.9,9.7,11.5,25,268,4,5
2021,Jeep,Compass,SUV: Small,2.4,4,A6,X,10.6,7.6,9.3,30,218,5,6
2021,Jeep,Compass 4X4,SUV: Small,2.4,4,A9,X,10.8,7.8,9.5,30,222,5,6
2021,Jeep,Gladiator 4X4 EcoDiesel,Pickup truck: Standard,3.0,6,A8,D,10.8,8.5,9.8,29,263,4,1
2021,Jeep,Gladiator 4X4 Rubicon EcoDiesel,Pickup truck: Standard,3.0,6,A8,D,11.0,8.7,10.0,28,271,4,1
2021,Jeep,Gladiator 4X4,Pickup truck: Standard,3.6,6,A8,X,13.7,10.7,12.3,23,290,3,7
2021,Jeep,Gladiator 4X4,Pickup truck: Standard,3.6,6,M6,X,14.3,10.4,12.6,22,296,3,7
2021,Jeep,Grand Cherokee 4X4,SUV: Standard,3.6,6,A8,X,12.7,9.6,11.3,25,265,4,7
2021,Jeep,Grand Cherokee 4X4,SUV: Standard,5.7,8,A8,X,16.7,10.9,14.1,20,331,3,3
2021,Jeep,Grand Cherokee 4X4 SRT,SUV: Standard,6.4,8,A8,Z,18.3,12.6,15.7,18,368,2,1
2021,Jeep,Grand Cherokee 4X4 Trackhawk,SUV: Standard,6.2,8,A8,Z,20.9,13.8,17.7,16,413,1,1
2021,Jeep,Grand Cherokee L 4X4,SUV: Standard,3.6,6,A8,X,13.0,9.4,11.3,25,266,4,7
2021,Jeep,Grand Cherokee L 4X4,SUV: Standard,5.7,8,A8,X,16.7,10.9,14.1,20,331,3,5
2021,Jeep,Renegade,SUV: Small,1.3,4,A9,X,9.8,7.4,8.7,32,204,6,6
2021,Jeep,Renegade,SUV: Small,2.4,4,A9,X,10.8,7.8,9.5,30,222,5,6
2021,Jeep,Renegade 4X4,SUV: Small,1.3,4,A9,X,10.1,8.1,9.2,31,222,5,6
2021,Jeep,Renegade 4X4 Trailhawk,SUV: Small,1.3,4,A9,X,10.8,8.7,9.9,29,231,5,6
2021,Jeep,Renegade 4X4,SUV: Small,2.4,4,A9,X,11.2,8.2,9.8,29,230,5,6
2021,Jeep,Wrangler JL 4X4,SUV: Small,2.0,4,A8,X,10.7,9.8,10.3,27,241,5,5
2021,Jeep,Wrangler JL 4X4,SUV: Small,3.6,6,A8,X,12.8,10.4,11.8,24,274,4,7
2021,Jeep,Wrangler JL 4X4 eTorque,SUV: Small,3.6,6,A8,X,12.0,9.8,11.0,26,258,4,5
2021,Jeep,Wrangler JL 4X4,SUV: Small,3.6,6,M6,X,13.7,9.6,11.8,24,277,4,7
2021,Jeep,Wrangler JL Unlimited 4X4,SUV: Small,2.0,4,A8,X,11.5,9.9,10.8,26,251,4,5
2021,Jeep,Wrangler JL Unlimited 4X4 EcoDiesel,SUV: Small,3.0,6,A8,D,10.6,8.1,9.5,30,255,4,1
2021,Jeep,Wrangler JL Unlimited 4X4 Rubicon EcoDiesel,SUV: Small,3.0,6,A8,D,11.2,9.0,10.2,28,275,4,1
2021,Jeep,Wrangler JL Unlimited 4X4,SUV: Small,3.6,6,A8,X,12.9,10.7,11.9,24,280,4,7
2021,Jeep,Wrangler JL Unlimited 4X4 eTorque,SUV: Small,3.6,6,A8,X,12.3,9.9,11.2,25,262,4,5
2021,Jeep,Wrangler JL Unlimited 4X4,SUV: Small,3.6,6,M6,X,13.8,10.1,12.2,23,285,3,7
2021,Kia,Forte,Mid-size,1.6,4,AM7,X,8.7,6.6,7.8,36,184,6,5
2021,Kia,Forte,Mid-size,2.0,4,AV,X,7.8,5.9,6.9,41,164,7,5
2021,Kia,Forte,Mid-size,2.0,4,M6,X,8.6,6.4,7.6,37,180,7,5
2021,Kia,Forte 5,Full-size,1.6,4,AM7,X,8.9,6.9,8.0,35,190,6,5
2021,Kia,Forte 5,Full-size,1.6,4,M6,X,9.9,7.6,8.8,32,209,5,5
2021,Kia,Forte 5,Full-size,2.0,4,AV,X,8.0,6.0,7.1,40,169,7,5
2021,Kia,K5,Full-size,2.5,4,AM8,X,9.9,7.3,8.7,32,207,6,5
2021,Kia,K5 AWD,Full-size,1.6,4,AS8,X,9.2,6.9,8.2,34,193,6,5
2021,Kia,Niro,Station wagon: Small,1.6,4,AM6,X,4.4,4.9,4.6,61,110,9,7
2021,Kia,Niro FE,Station wagon: Small,1.6,4,AM6,X,4.4,4.9,4.6,61,110,9,7
2021,Kia,Niro Touring,Station wagon: Small,1.6,4,AM6,X,5.0,5.6,5.3,53,124,9,7
2021,Kia,Rio,Compact,1.6,4,AV1,X,7.2,6.0,6.7,42,159,7,3
2021,Kia,Rio,Compact,1.6,4,M6,X,7.7,6.1,7.0,40,166,7,3
2021,Kia,Sedona,Minivan,3.3,6,AS8,X,12.7,10.0,11.5,25,272,4,5
2021,Kia,Seltos,SUV: Small,2.0,4,AV8,X,8.2,7.1,7.7,37,182,6,5
2021,Kia,Seltos AWD,SUV: Small,1.6,4,AM7,X,9.4,7.9,8.7,32,205,6,5
2021,Kia,Seltos AWD,SUV: Small,2.0,4,AV8,X,8.8,7.6,8.2,34,195,6,5
2021,Kia,Sorento AWD,SUV: Small,2.5,4,AM8,X,11.1,8.4,9.9,29,233,5,5
2021,Kia,Sorento AWD,SUV: Small,2.5,4,AS8,X,10.1,9.2,9.7,29,227,5,5
2021,Kia,Soul,Station wagon: Small,2.0,4,AV,X,8.5,7.0,7.9,36,187,6,7
2021,Kia,Sportage,SUV: Small,2.4,4,AS6,X,10.1,7.6,9.0,31,214,5,5
2021,Kia,Sportage AWD,SUV: Small,2.0,4,AS6,X,12.1,9.6,11.0,26,261,4,5
2021,Kia,Sportage AWD,SUV: Small,2.4,4,AS6,X,10.7,9.0,10.0,28,237,5,5
2021,Kia,Stinger AWD,Mid-size,3.3,6,AS8,Z,13.6,9.6,11.8,24,279,4,3
2021,Kia,Telluride AWD,SUV: Small,3.8,6,AS8,X,12.6,9.7,11.3,25,265,4,5
2021,Lamborghini,Aventador Coupe S,Two-seater,6.5,12,AM7,Z,27.9,15.7,22.4,13,520,1,1
2021,Lamborghini,Aventador Coupe SVJ,Two-seater,6.5,12,AM7,Z,27.9,15.7,22.4,13,520,1,1
2021,Lamborghini,Aventador Roadster S,Two-seater,6.5,12,AM7,Z,27.3,15.9,22.2,13,515,1,1
2021,Lamborghini,Aventador Roadster SVJ,Two-seater,6.5,12,AM7,Z,27.3,15.9,22.2,13,515,1,1
2021,Lamborghini,Aventador Sian Coupe,Two-seater,6.5,12,AM7,Z,28.3,16.8,23.1,12,539,1,1
2021,Lamborghini,Aventador Sian Roadster,Two-seater,6.5,12,AM7,Z,28.3,16.8,23.1,12,539,1,1
2021,Lamborghini,Huracan,Two-seater,5.2,10,AM7,Z,18.0,12.9,15.7,18,370,2,1
2021,Lamborghini,Huracan AWD,Two-seater,5.2,10,AM7,Z,18.0,12.9,15.7,18,371,2,1
2021,Lamborghini,Huracan Spyder,Two-seater,5.2,10,AM7,Z,18.0,12.9,15.7,18,370,2,1
2021,Lamborghini,Huracan Spyder AWD,Two-seater,5.2,10,AM7,Z,18.0,12.9,15.7,18,371,2,1
2021,Lamborghini,Huracan STO,Two-seater,5.2,10,AM7,Z,18.0,12.9,15.7,18,370,2,1
2021,Lamborghini,Urus,SUV: Standard,4.0,8,AS8,Z,19.2,14.1,16.9,17,384,1,3
2021,Lexus,ES 250 AWD,Mid-size,2.5,4,AS8,X,9.5,7.0,8.4,34,197,6,6
2021,Lexus,ES 300h,Mid-size,2.5,4,AV6,X,5.5,5.2,5.3,53,124,9,7
2021,Lexus,ES 350,Mid-size,3.5,6,AS8,X,10.7,7.2,9.1,31,213,5,5
2021,Lexus,ES 350 F SPORT,Mid-size,3.5,6,AS8,X,10.9,7.5,9.4,30,219,5,5
2021,Lexus,GX 460,SUV: Standard,4.6,8,AS6,Z,16.2,12.3,14.5,19,337,2,3
2021,Lexus,IS 300,Compact,2.0,4,AS8,Z,11.0,7.6,9.5,30,221,5,5
2021,Lexus,IS 300 AWD,Compact,3.5,6,AS6,Z,12.2,9.0,10.8,26,253,4,5
2021,Lexus,IS 350 AWD,Compact,3.5,6,AS6,Z,12.2,9.0,10.8,26,253,4,5
2021,Lexus,LC 500,Subcompact,5.0,8,AS10,Z,15.1,9.6,12.6,22,294,3,5
2021,Lexus,LC 500 Convertible,Minicompact,5.0,8,AS10,Z,16.0,9.5,13.0,22,304,3,5
2021,Lexus,LC 500h,Subcompact,3.5,6,AV10,Z,9.0,7.1,8.1,35,189,6,7
2021,Lexus,LS 500 AWD,Mid-size,3.5,6,AS10,Z,13.8,8.7,11.1,25,269,4,5
2021,Lexus,LS 500h AWD,Mid-size,3.5,6,AV10,Z,10.1,8.1,9.2,31,213,5,7
2021,Lexus,LX 570,SUV: Standard,5.7,8,AS8,Z,19.2,14.3,16.9,17,395,1,3
2021,Lexus,NX 300 AWD,SUV: Small,2.0,4,AS6,Z,10.7,8.5,9.7,29,226,5,3
2021,Lexus,NX 300 AWD F SPORT,SUV: Small,2.0,4,AS6,Z,10.8,8.9,9.9,29,232,5,3
2021,Lexus,NX 300h AWD,SUV: Small,2.5,4,AV6,X,7.2,7.9,7.5,38,175,7,7
2021,Lexus,RC 300 AWD,Subcompact,3.5,6,AS6,Z,12.2,9.0,10.8,26,253,4,5
2021,Lexus,RC 350 AWD,Subcompact,3.5,6,AS6,Z,12.2,9.0,10.8,26,253,4,5
2021,Lexus,RC F,Subcompact,5.0,8,AS8,Z,14.4,9.6,12.2,23,285,3,5
2021,Lexus,RX 350 AWD,SUV: Small,3.5,6,AS8,X,12.2,9.0,10.8,26,252,4,5
2021,Lexus,RX 350 L AWD,SUV: Small,3.5,6,AS8,X,13.1,9.4,11.1,25,268,4,5
2021,Lexus,RX 450h AWD,SUV: Standard,3.5,6,AV6,Z,7.5,8.4,7.9,36,185,6,7
2021,Lexus,RX 450h L AWD,SUV: Standard,3.5,6,AV6,Z,8.1,8.4,8.1,35,190,6,7
2021,Lexus,UX 200,Mid-size,2.0,4,AS10,X,8.0,6.3,7.2,39,168,7,6
2021,Lexus,UX 250h,Compact,2.0,4,AV6,X,5.5,5.7,5.6,50,130,9,7
2021,Lexus,UX 250h AWD,Compact,2.0,4,AV6,X,5.7,6.2,6.0,47,140,8,7
2021,Lincoln,Aviator AWD,SUV: Standard,3.0,6,AS10,X,13.7,9.7,11.9,24,280,4,5
2021,Lincoln,Corsair AWD,SUV: Small,2.0,4,AS8,X,11.1,8.1,9.8,29,229,5,5
2021,Lincoln,Corsair AWD,SUV: Small,2.3,4,AS8,X,11.1,8.3,9.9,29,232,5,5
2021,Lincoln,Nautilus AWD,SUV: Small,2.0,4,A8,X,12.0,9.6,10.7,26,252,4,5
2021,Lincoln,Nautilus AWD,SUV: Small,2.0,4,AS8,X,12.0,9.6,10.7,26,252,4,5
2021,Lincoln,Nautilus AWD,SUV: Small,2.7,6,AS8,X,12.6,9.3,11.1,25,262,4,5
2021,Lincoln,Navigator 4X4,SUV: Standard,3.5,6,AS10,X,15.0,11.5,13.5,21,316,3,5
2021,Maserati,Ghibli,Mid-size,3.0,6,A8,Z,13.8,9.5,11.9,24,277,4,3
2021,Maserati,Ghibli S,Mid-size,3.0,6,A8,Z,13.8,9.5,11.9,24,277,4,3
2021,Maserati,Ghibli S Q4,Mid-size,3.0,6,A8,Z,14.8,9.8,12.6,22,293,3,3
2021,Maserati,Ghibli Trofeo,Mid-size,3.8,8,A8,Z,17.4,11.9,14.9,19,348,2,1
2021,Maserati,Levante,SUV: Standard,3.0,6,A8,Z,15.1,10.9,13.2,21,308,3,3
2021,Maserati,Levante S,SUV: Standard,3.0,6,A8,Z,15.1,10.9,13.2,21,308,3,3
2021,Maserati,Levante GTS,SUV: Standard,3.8,8,A8,Z,17.4,12.0,15.0,19,349,2,1
2021,Maserati,Levante Trofeo,SUV: Standard,3.8,8,A8,Z,17.4,12.0,15.0,19,349,2,1
2021,Maserati,Quattroporte S,Full-size,3.0,6,A8,Z,14.6,9.9,12.5,23,291,3,3
2021,Maserati,Quattroporte S Q4,Full-size,3.0,6,A8,Z,14.8,9.8,12.6,22,293,3,3
2021,Maserati,Quattroporte Trofeo,Full-size,3.8,8,A8,Z,17.4,11.9,14.9,19,348,2,1
2021,Mazda,CX-3,Compact,2.0,4,AS6,X,8.3,6.9,7.7,37,179,7,3
2021,Mazda,CX-3 (SIL),Compact,2.0,4,M6,X,8.8,7.0,8.0,35,186,6,3
2021,Mazda,CX-3 4WD,Compact,2.0,4,AS6,X,8.6,7.4,8.1,35,189,6,3
2021,Mazda,CX-30,SUV: Small,2.0,4,AS6,X,8.9,7.1,8.1,35,189,6,7
2021,Mazda,CX-30,SUV: Small,2.5,4,AS6,X,9.3,7.1,8.3,34,194,6,7
2021,Mazda,CX-30 4WD,SUV: Small,2.0,4,AS6,X,9.4,7.7,8.6,33,202,6,7
2021,Mazda,CX-30 4WD,SUV: Small,2.5,4,AS6,X,9.9,7.7,8.9,32,208,6,7
2021,Mazda,CX-30 Turbo 4WD,SUV: Small,2.5,4,AS6,X,10.5,7.9,9.3,30,220,5,3
2021,Mazda,CX-5,SUV: Small,2.5,4,AS6,X,9.7,7.8,8.8,32,206,6,7
2021,Mazda,CX-5 (Cylinder Deactivation),SUV: Small,2.5,4,AS6,X,9.3,7.6,8.5,33,201,6,7
2021,Mazda,CX-5 4WD,SUV: Small,2.5,4,AS6,X,10.2,8.2,9.3,30,217,5,7
2021,Mazda,CX-5 4WD (Cylinder Deactivation),SUV: Small,2.5,4,AS6,X,9.8,7.9,9.0,31,209,5,7
2021,Mazda,CX-5 Turbo 4WD,SUV: Small,2.5,4,AS6,X,10.8,8.7,9.8,29,230,5,5
2021,Mazda,CX-9 4WD,SUV: Small,2.5,4,AS6,X,11.6,9.1,10.5,27,244,5,5
2021,Mazda,Mazda3 4-Door,Compact,2.0,4,AS6,X,8.4,6.6,7.6,37,178,7,7
2021,Mazda,Mazda3 4-Door (SIL),Compact,2.0,4,M6,X,8.7,6.4,7.7,37,180,7,7
2021,Mazda,Mazda3 4-Door,Compact,2.5,4,AS6,X,8.9,6.5,7.8,36,184,6,7
2021,Mazda,Mazda3 4-Door 4WD,Compact,2.5,4,AS6,X,9.3,7.0,8.2,34,193,6,7
2021,Mazda,Mazda3 4-Door Turbo 4WD,Compact,2.5,4,AS6,X,10.1,7.3,8.8,32,207,6,3
2021,Mazda,Mazda3 5-Door,Mid-size,2.0,4,AS6,X,8.6,6.7,7.7,37,181,7,7
2021,Mazda,Mazda3 5-Door (SIL),Mid-size,2.0,4,M6,X,8.7,6.6,7.8,36,181,6,7
2021,Mazda,Mazda3 5-Door,Mid-size,2.5,4,AS6,X,9.2,6.9,8.1,35,190,6,7
2021,Mazda,Mazda3 5-Door (SIL),Mid-size,2.5,4,M6,X,9.5,7.0,8.4,34,197,6,7
2021,Mazda,Mazda3 5-Door 4WD,Mid-size,2.5,4,AS6,X,9.5,7.4,8.5,33,200,6,7
2021,Mazda,Mazda3 5-Door Turbo 4WD,Mid-size,2.5,4,AS6,X,10.1,7.5,8.9,32,209,5,3
2021,Mazda,Mazda6,Mid-size,2.5,4,AS6,X,9.1,6.7,8.0,35,187,6,7
2021,Mazda,Mazda6 Turbo,Mid-size,2.5,4,AS6,X,10.0,7.5,8.9,32,208,6,3
2021,Mazda,MX-5,Two-seater,2.0,4,AS6,Z,9.0,6.6,7.9,36,186,6,3
2021,Mazda,MX-5 (SIL),Two-seater,2.0,4,M6,Z,9.0,7.0,8.1,35,189,6,3
2021,Mercedes-Benz,A 220 4MATIC Sedan,Subcompact,2.0,4,AM7,Z,9.6,6.9,8.4,34,197,6,5
2021,Mercedes-Benz,A 250 4MATIC Hatch,Station wagon: Small,2.0,4,AM7,Z,9.4,6.8,8.2,34,193,6,5
2021,Mercedes-Benz,AMG A 35 4MATIC Sedan,Subcompact,2.0,4,AM7,Z,10.7,8.2,9.5,30,224,5,5
2021,Mercedes-Benz,AMG A 35 4MATIC Hatch,Station wagon: Small,2.0,4,AM7,Z,10.6,8.2,9.5,30,224,5,5
2021,Mercedes-Benz,AMG C 43 4MATIC Sedan,Compact,3.0,6,A9,Z,13.4,8.7,11.3,25,266,4,5
2021,Mercedes-Benz,AMG C 43 4MATIC Cabriolet,Subcompact,3.0,6,A9,Z,12.3,8.7,10.7,26,251,4,5
2021,Mercedes-Benz,AMG C 43 4MATIC Coupe,Subcompact,3.0,6,A9,Z,12.5,8.8,10.8,26,254,4,5
2021,Mercedes-Benz,AMG C 43 4MATIC Wagon,Station wagon: Small,3.0,6,A9,Z,12.3,8.5,10.6,27,249,4,5
2021,Mercedes-Benz,AMG C 63 Sedan,Compact,4.0,8,A9,Z,13.5,8.9,11.4,25,269,4,3
2021,Mercedes-Benz,AMG C 63 S Sedan,Compact,4.0,8,A9,Z,13.5,8.9,11.4,25,269,4,3
2021,Mercedes-Benz,AMG C 63 S Cabriolet,Subcompact,4.0,8,A9,Z,13.9,9.6,12.0,24,281,4,3
2021,Mercedes-Benz,AMG C 63 S Coupe,Subcompact,4.0,8,A9,Z,13.7,9.1,11.6,24,273,4,3
2021,Mercedes-Benz,AMG CLA 35 4MATIC Coupe,Compact,2.0,4,AM7,Z,10.7,8.2,9.5,30,224,5,5
2021,Mercedes-Benz,AMG CLA 45 4MATIC Coupe,Compact,2.0,4,AM8,Z,12.0,8.2,10.3,27,242,5,3
2021,Mercedes-Benz,AMG CLS 53 4MATIC+ Coupe,Compact,3.0,6,A9,Z,11.3,9.0,10.3,27,242,5,6
2021,Mercedes-Benz,AMG E 53 4MATIC+ Sedan,Mid-size,3.0,6,A9,Z,10.7,8.2,9.5,30,225,5,6
2021,Mercedes-Benz,AMG E 53 4MATIC+ Cabriolet,Subcompact,3.0,6,A9,Z,11.3,8.8,10.2,28,239,5,6
2021,Mercedes-Benz,AMG E 53 4MATIC+ Coupe,Subcompact,3.0,6,A9,Z,11.2,8.5,10.0,28,235,5,6
2021,Mercedes-Benz,AMG E 53 4MATIC+ Wagon,Station wagon: Mid-size,3.0,6,A9,Z,11.3,8.7,10.1,28,238,5,6
2021,Mercedes-Benz,AMG E 63 S 4MATIC+ Sedan,Mid-size,4.0,8,A9,Z,15.0,10.1,12.8,22,301,3,3
2021,Mercedes-Benz,AMG E 63 S 4MATIC+ Wagon,Station wagon: Mid-size,4.0,8,A9,Z,14.7,10.4,12.8,22,300,3,3
2021,Mercedes-Benz,AMG G 63 SUV,SUV: Standard,4.0,8,A9,Z,18.6,15.5,17.2,16,396,1,3
2021,Mercedes-Benz,AMG GLA 35 4MATIC SUV,SUV: Small,2.0,4,AM8,Z,10.4,8.1,9.4,30,219,5,5
2021,Mercedes-Benz,AMG GLA 45 4MATIC SUV,SUV: Small,2.0,4,AM8,Z,11.6,8.8,10.4,27,243,5,3
2021,Mercedes-Benz,AMG GLB 35 SUV,SUV: Small,2.0,4,AM8,Z,11.1,8.9,10.1,28,237,5,5
2021,Mercedes-Benz,AMG GLC 43 4MATIC SUV,SUV: Small,3.0,6,A9,Z,13.1,9.6,11.6,24,272,4,5
2021,Mercedes-Benz,AMG GLC 43 4MATIC Coupe,SUV: Small,3.0,6,A9,Z,13.5,9.6,11.7,24,277,4,5
2021,Mercedes-Benz,AMG GLC 63 S 4MATIC+ SUV,SUV: Small,4.0,8,A9,Z,15.7,10.9,13.5,21,319,3,5
2021,Mercedes-Benz,AMG GLC 63 S 4MATIC+ Coupe,SUV: Small,4.0,8,A9,Z,15.2,10.8,13.2,21,311,3,5
2021,Mercedes-Benz,AMG GLE 53 4MATIC+ SUV,SUV: Standard,3.0,6,A9,Z,13.2,10.8,12.1,23,285,3,6
2021,Mercedes-Benz,AMG GLE 53 4MATIC+ Coupe,SUV: Standard,3.0,6,A9,Z,12.7,10.4,11.7,24,273,4,6
